,cpu_requested,cpu_usage,mem_requested,mem_usage,time
4535,6992.7123885,2603.83258184,5869.96744282,2888.01940169,2261822099884
4536,6927.6472002,2543.00056766,5869.43399742,2880.76508324,2262072291830
4537,7168.3910232,2773.66288331,6079.29548142,2944.36702326,2262693142112
4538,7043.1245552,2690.33018311,5935.41352022,2957.17842968,2262937269928
4539,6996.0880565,2691.64622697,5854.73876842,2933.85478564,2263358219559
4540,7048.6042012,2589.9743475,5834.89200282,2890.60112744,2263578918079
4541,7042.9507205,2620.38654759,5812.67548042,2887.47038411,2263639482447
4542,7052.8460666,2582.08006148,5797.72722142,2877.36269905,2263728828602
4543,7094.791139,2504.09063461,5790.94362242,2879.50929246,2263973859982
4544,7094.322451,2502.3734648,5789.82536442,2878.8613513,2263988282046
4545,7089.175389,2495.38792506,5781.81363582,2877.43979237,2264077727221
4546,7118.978342,2588.0077686,5804.38327002,2898.78704775,2264441854818
4547,7171.952938,2567.39805297,5829.00171902,2942.23710798,2264712955912
4548,7302.6617389,2575.0893319,5880.76061662,2936.84841916,2265339763669
4549,7248.4771962,2706.17080318,5880.64319402,2971.70629239,2265678102175
4550,7258.0727899,2739.88717886,5928.31023482,2984.89173623,2265837806348
4551,7254.6610465,2680.13926625,5878.13947402,2911.78509759,2266597167583
4552,7276.1104395,2813.0421874,5913.20390762,2920.75945305,2266822893400
4553,7246.3494445,2851.88101792,5884.30268842,2928.77295019,2266927804908
4554,6889.228284,2269.39049012,5608.46730842,2809.32463133,2268131473059
4555,6810.981878,2709.30053463,5611.44220102,2937.81150883,2270502939800
4556,7351.080418,2812.23382625,5821.65629702,2993.39215862,2271812898238
4557,7124.854376,2527.26614105,5658.97116142,2962.75827482,2272902905802
4558,7113.518629,2531.28918171,5655.39104642,2962.27355489,2273067735286
4559,6968.958535,2257.69412847,5527.78776442,2855.81539859,2273754251885
4560,6966.262083,2256.35606909,5525.65913242,2855.36062333,2273783420176
4561,6956.6901588,2194.02481994,5515.08311282,2843.73214754,2274029567844
4562,6955.0099828,2192.97527438,5514.81286782,2843.00927416,2274140173241
4563,6993.0589688,2227.41403948,5521.51179642,2841.9123578,2274491265286
4564,6653.3159398,2050.09567088,5481.48080042,2818.74951407,2275201043235
4565,6642.5191778,2050.36276303,5478.02926142,2817.68412798,2275217893083
4566,6630.5545818,2047.82271187,5473.51663702,2815.36134141,2275251718039
4567,6619.0438788,1976.85330386,5472.49856002,2803.96613066,2275545111870
4568,6645.7900345,1991.4577037,5473.49830802,2801.83093575,2275706488857
4569,6618.0786737,2002.09008415,5466.78058302,2795.32598927,2275837485950
4570,6629.296507,1997.66886043,5456.06092442,2789.46516039,2276304254297
4571,6626.897391,2149.55301336,5461.32729802,2797.6715135,2277039167546
4572,6626.751887,2165.78939353,5464.17218102,2801.35675266,2277135916208
4573,6565.7418337,2260.06739527,5461.55691842,2845.98602584,2278265960383
4574,6643.788835,2263.50925952,5510.10716182,2883.57303943,2279518206262
4575,6906.393361,2309.3763499,5715.95159402,2933.93862092,2280651478737
4576,6992.303443,2338.7082698,5701.14325082,2964.99208491,2280962360519
4577,6881.086555,2253.55648725,5786.59090342,2941.60789928,2281626318732
4578,6671.129232,2252.43609283,5689.30590982,2934.82179623,2281787728354
4579,6656.040399,2343.59647083,5715.83771382,2914.68332572,2282177318511
4580,6863.109774,2753.90496777,5783.49902682,2960.17784403,2283222932958
4581,6717.899168,2503.36173051,5696.34108982,2909.11466625,2283411258733
4582,6430.9091377,2222.72470216,5479.99089992,2699.78210389,2284605339790
4583,6576.9556688,2296.20546285,5503.26965532,2812.77149304,2285227640136
4584,6607.1119985,2284.42482444,5509.90141732,2866.98078926,2285704819463
4585,6607.0463715,2284.21820264,5509.99005472,2867.2537448,2285717184859
4586,6639.8149685,2287.55697763,5523.51759692,2871.13761225,2285925157214
4587,6665.0103075,2297.75452156,5531.28040492,2885.09485323,2286039003064
4588,6677.7470065,2301.27476545,5535.25500992,2886.59593373,2286099157402
4589,6678.0382622,2324.2691538,5534.74505192,2895.50090793,2286154784356
4590,6700.7648765,2346.27249271,5537.87014292,2907.05768808,2286419127366
4591,6750.1308468,2418.57462136,5583.30358822,2937.34383254,2286925497346
4592,6764.8841531,2439.51117019,5596.70427622,2945.0434812,2287031061398
4593,6895.3889443,2540.09213731,5685.09573182,2958.67659093,2287487246269
4594,6895.3795753,2540.09213731,5685.08485182,2958.67659093,2287487929737
4595,6936.2755663,2626.80831166,5737.03524612,3005.69892051,2287773224544
4596,6927.9275373,2604.19459457,5727.24800812,3004.38431586,2287890144710
4597,6902.2899113,2496.14969794,5694.86618772,2974.14088249,2288160598935
4598,6881.3998913,2499.52510935,5649.36639572,2973.78705599,2288359241010
4599,6885.948391,2413.12740229,5733.35854512,2942.20916015,2289378878567
4600,6847.0763657,2439.18200406,5620.99011852,2940.7333339,2289918246902
4601,6676.8562577,2308.16860155,5568.67588812,2887.05098409,2290688071725
4602,6658.3903977,2311.90179752,5562.29662312,2888.19574548,2290863574487
4603,7186.9837187,3233.60709305,5984.84292172,3155.16441677,2291408113524
4604,7167.5329577,3245.37820763,5979.18841052,3154.3030268,2291528730749
4605,7166.0471894,2748.92199338,5978.05657312,2982.84254615,2292411447263
4606,7250.6075504,2774.07169315,6024.88830412,2990.27294841,2292493609798
4607,7247.9246924,2998.30660567,6014.04806172,3128.95977683,2292836779074
4608,7244.6964554,2996.64063955,6013.47218972,3128.54919538,2292857459626
4609,7223.7547904,3028.67272814,6005.47550112,3158.46488845,2292959003018
4610,7218.5295244,3027.99773568,6003.54350552,3157.52885162,2292985377517
4611,7216.0541994,3028.3918305,6002.72901012,3157.29136752,2293002940063
4612,7215.8221344,3028.15541446,6003.32591752,3157.11845823,2293044940612
4613,7217.7510444,3027.33791939,6001.93499212,3155.84711215,2293195597679
4614,7214.7136834,2881.2755424,6001.46740312,3158.68066706,2293243112748
4615,7214.8667094,2881.67693417,6001.43382612,3158.74654416,2293258292173
4616,7229.8819124,2879.20485605,6006.34143612,3158.0572457,2293300264725
4617,7229.5256624,2879.39701107,6006.19254812,3157.98826186,2293305941991
4618,7227.7756084,2880.18052754,6005.68030152,3157.52261811,2293318071273
4619,7480.7998481,2766.81174128,6132.33019812,3119.19487998,2293359615139
4620,7606.1208694,2806.81996325,6190.91237712,3114.79724645,2293454928246
4621,7606.3906434,2806.50791835,6190.92804312,3114.84304211,2293460588912
4622,7604.5570724,2806.11202325,6190.21931112,3114.4100996,2293482246338
4623,7610.4678964,2805.62022222,6191.72364152,3114.10393734,2293490680384
4624,7603.3110304,2877.89217077,6188.82910712,3125.97929101,2293542538811
4625,7600.4995284,2876.38330288,6187.79739212,3126.2138726,2293561985801
4626,7597.7255534,2876.65159157,6186.80631912,3126.50450116,2293580741770
4627,7601.6151674,2875.70499798,6187.85144512,3127.47956547,2293607031222
4628,7604.5862774,2874.83014962,6188.30250592,3128.4066829,2293637263882
4629,7603.7861754,2877.01670505,6188.83960612,3129.09515347,2293653887666
4630,7597.2085014,2909.07695133,6205.73142712,3133.79695568,2293752945696
4631,7589.7890644,2911.56134395,6202.19391672,3131.46936332,2293783266826
4632,7589.5707274,2911.08301071,6202.11334272,3131.28495248,2293787326876
4633,7588.4730614,2910.50869687,6201.65032472,3131.20589904,2293795839547
4634,7596.4562904,2904.29091317,6203.83703192,3136.07466736,2293855722566
4635,7606.7264904,2904.61751831,6208.80285792,3136.15954934,2293857724330
4636,7613.7995924,2902.08777278,6209.18693152,3134.02413672,2293904949716
4637,7617.0969484,2902.6453649,6209.62820812,3133.97919813,2293927560208
4638,7622.9643834,2902.62289506,6211.12010612,3134.04440409,2293934079326
4639,7622.7624844,2902.55081446,6211.00987212,3134.07979239,2293936783431
4640,7615.2914224,2903.04336071,6212.15902212,3134.37717755,2293999676772
4641,7614.8122714,2906.56749442,6213.65283412,3135.35897347,2294024884470
4642,7649.8921424,2912.29433665,6237.84823152,3136.47999687,2294065317188
4643,7641.5919624,2838.30134035,6233.53564112,3141.43126232,2294149020503
4644,7624.5046364,2875.48049512,6227.76014952,3148.20043476,2294214054139
4645,7623.7485584,2877.28092362,6227.50680952,3148.43291289,2294218671719
4646,7622.7699994,2892.78376435,6225.67866612,3150.62758872,2294287121847
4647,7614.7829664,2892.75255569,6221.90975312,3149.4704444,2294365969062
4648,7633.2592864,2796.87381121,6239.78681612,3117.10007411,2294484419360
4649,7626.4274054,2735.34380182,6227.08586772,3050.44682658,2295188625715
4650,7625.3427094,2687.76233071,6225.25287072,3046.70990871,2295370314328
4651,7655.4566862,2734.62254752,6257.04557332,3030.04215796,2295831208777
4652,7653.0968782,2708.79341494,6258.38171132,3035.11263188,2296067954528
4653,7490.4505322,2661.97009443,6188.92992992,3019.37722112,2297100913420
4654,7461.6495791,2435.4521762,6169.98135672,2986.52625128,2298074926290
4655,7337.4824274,3089.85955698,6103.34209602,3018.00674469,2300178608881
4656,7359.2525848,2895.62584465,5823.24498262,2867.1805329,2300624595779
4657,6995.5641714,2756.4106819,5234.48209162,2826.15752544,2300862444023
4658,6921.8420644,2743.98499175,5081.53967582,2813.7078144,2300929747034
4659,6768.3028784,2771.8797393,4815.32319902,2779.83650246,2301063661614
4660,6734.7928224,2782.68462274,4791.07858202,2776.11074783,2301091749119
4661,6547.0385784,2754.57815304,4738.61181002,2781.95954796,2301528120677
4662,6541.1829334,2756.13628629,4733.24507702,2780.00714024,2301551067870
4663,6548.6603807,2752.95672055,4733.02192802,2778.90142244,2301582261775
4664,6563.3770277,2750.32664785,4735.48383042,2777.64336547,2301598906298
4665,6550.8414827,2726.33084039,4725.63244682,2782.80624902,2301662422375
4666,7045.2363227,2933.31227934,5237.56006802,2826.5618642,2303250167431
4667,6630.6900897,2972.68097874,4885.24495642,2716.15076984,2304742214198
4668,6316.0528277,2580.08771921,4580.09728142,2644.63099019,2304897908889
4669,6503.1488884,2570.68906927,4592.75818482,2661.95999821,2305228476650
4670,7003.0112374,2964.86549569,5555.24782842,2770.10575357,2305936502568
4671,7098.2754702,3090.53631744,5512.53249602,2856.71477294,2307624521808
4672,7098.0005042,3090.2749478,5512.43537702,2856.4641895,2307627331738
4673,7026.6625652,3132.92387533,5482.49530662,2863.84560455,2307949384813
4674,7019.2210324,3111.06571166,5463.87698442,2861.1579301,2308284441308
4675,6947.1436497,3005.65686668,5443.14360002,2835.58977842,2308628249792
4676,6909.798068,2957.04775842,5441.27419402,2814.49585722,2309046508933
4677,6951.732851,2760.55413406,5466.93689162,2798.35766147,2309483711682
4678,6949.368047,2736.89352083,5433.53878842,2785.10867665,2309911347650
4679,6963.340477,2677.52011188,5465.13085102,2775.17496287,2310529388707
4680,6995.321046,2765.15679949,5503.69880962,2791.9760212,2310751514746
4681,6833.435402,2861.84296013,5423.73899362,2789.05550621,2311359893981
4682,6915.404081,2972.59617972,5472.69484662,2844.68952894,2312770208823
4683,6872.415265,2913.9972928,5434.92781902,2842.28349908,2313419192885
4684,6835.348794,2854.70174808,5457.14286302,2845.7804231,2313661879242
4685,6823.104477,2844.498607,5450.86416202,2840.66144794,2313725855785
4686,6821.139401,2821.93536553,5501.76517202,2832.19650255,2313778452264
4687,6871.605567,2821.04123863,5515.59422742,2831.84562228,2313781208277
4688,6852.365315,2910.1891854,5510.80836642,2869.22145511,2314050276590
4689,6867.905463,3022.27433119,5509.91599802,2892.62386955,2314206890578
4690,6879.227624,3023.4349938,5502.05697602,2892.76704967,2314214809911
4691,6879.097718,3023.72282283,5501.12745602,2892.80167814,2314215934351
4692,6877.6843177,3025.19669688,5492.16702002,2892.92947979,2314269799075
4693,6876.9590307,3024.92583478,5491.60571602,2893.16934767,2314274199856
4694,6872.40411,3032.86733696,5466.74832122,2894.73990884,2314300852889
4695,6868.828334,3040.14578091,5465.52153602,2895.7092815,2314390422647
4696,6865.583128,3017.63336482,5461.08579602,2887.30744805,2314457675715
4697,6845.043789,3002.18246115,5456.43197602,2882.6453184,2314483657807
4698,6835.543303,2999.9018875,5453.74114082,2881.39941438,2314497823580
4699,6832.801767,3051.52982448,5452.91169322,2888.07119834,2314504362363
4700,6827.600466,3053.94993781,5433.84369242,2887.46972706,2314518663908
4701,6821.737359,3052.361162,5421.05383542,2887.27472384,2314539085940
4702,6821.876638,3051.22216909,5419.95540342,2886.73863701,2314547662189
4703,6819.379165,3051.21208777,5413.85009202,2886.1699777,2314570941372
4704,6817.662075,3053.6675302,5400.93709642,2884.90705794,2314640891947
4705,6816.576594,3061.10048004,5400.63043742,2885.86209591,2314659599934
4706,6816.467265,3061.12991793,5400.58920942,2885.87437901,2314663613912
4707,6814.845064,3066.12514876,5399.58402202,2885.74105604,2314709953431
4708,6814.652207,3067.36040197,5399.46280102,2885.6732768,2314713612034
4709,6814.642838,3067.36040197,5399.46008102,2885.6732768,2314713612335
4710,6813.971347,3064.08133441,5399.18644942,2885.47636622,2314723626816
4711,6813.783967,3061.17362176,5399.09324942,2885.44644474,2314728455369
4712,6816.768437,3061.0079508,5399.94689902,2885.36628299,2314738376736
4713,6816.65909,3059.41427321,5399.88299202,2885.28517053,2314742461540
4714,6815.9520307,3056.73097819,5399.57442402,2885.05573989,2314767560057
4715,6827.812514,3064.65134433,5401.74615762,2893.25424296,2314815891389
4716,6827.316361,3065.77874625,5401.43428562,2893.35505333,2314822642737
4717,6824.65446,3082.76433798,5400.62683962,2896.7581319,2314926740479
4718,6796.854335,3001.02773357,5388.24650202,2909.38714263,2315400038966
4719,6796.709734,2999.57372462,5387.82851002,2909.23517479,2315467113962
4720,6799.412782,3000.02351358,5388.16481102,2909.24091913,2315493936625
4721,6776.928014,2981.48244268,5381.38797542,2904.12588023,2315668753079
4722,6766.564354,2918.9564043,5389.93332942,2893.58446154,2315752731780
4723,6760.766422,2937.80400323,5387.36754202,2894.51209163,2315892766370
4724,6736.072537,2814.05311519,5359.62088142,2856.6103145,2316660455331
4725,6759.206956,2906.8721839,5368.72862342,2842.81692025,2317005022538
4726,6759.384843,2908.11071488,5369.38139462,2842.70874889,2317049424343
4727,6791.5257498,2913.87799646,5376.24271682,2844.74719106,2317185644288
4728,6795.5623388,2886.42660223,5374.20760602,2852.19796755,2317310208112
4729,6753.9236998,2843.24539183,5370.04624902,2841.01973626,2317433809217
4730,6701.6292345,2717.20822176,5445.49983992,2819.53036621,2317749805738
4731,6635.0097805,2608.95778181,5345.57412392,2797.75680663,2318095468914
4732,6677.7198125,2631.18854704,5349.52048392,2795.62763784,2318247930808
4733,6676.4872452,2657.23964657,5342.07641752,2803.59523673,2318388063882
4734,6676.0598325,2675.95876794,5341.05026652,2789.66731962,2318408785197
4735,6730.7260235,2670.67015016,5362.76337652,2790.32924772,2318517950300
4736,6720.8147195,2661.48389486,5359.02977852,2786.08175352,2318569508035
4737,6710.1586195,2660.95777438,5338.28787452,2785.97753649,2318574228757
4738,6618.0132765,2652.73151011,5266.77525692,2772.29662949,2318626518460
4739,6617.3544495,2652.19974257,5265.23306352,2771.72343057,2318628039591
4740,6543.3728005,2672.37017933,5210.34543392,2773.84611507,2318700484692
4741,6552.3988635,2666.95014954,5196.19546352,2768.44014819,2318732498738
4742,6686.4176459,2664.50492654,5281.39670512,2764.4690605,2318814794665
4743,6637.0595394,2710.65619725,4960.53263692,2775.77118101,2318986450862
4744,6605.8196914,2748.13645579,4789.08416632,2837.58307176,2319331212147
4745,6491.37598,2717.61999281,4658.79008342,2798.76376383,2319516257736
4746,6491.37598,2717.61999281,4658.79008342,2798.76376383,2319516258274
4747,6480.960495,2720.82007571,4650.79426202,2796.48595634,2319545687999
4748,6415.981867,2857.00971482,4624.84526642,2855.7601447,2320502519273
4749,6438.5122814,2838.8480946,4600.25947442,2856.04229268,2321028307182
4750,6383.7986054,2764.46781865,4493.66502242,2820.22742266,2321345478048
4751,6461.0496247,2881.48466793,4569.16222662,2840.37581731,2321886224981
4752,6394.628469,2843.70509499,4492.46420602,2838.88923711,2323768400351
4753,6456.172999,2721.06341316,4577.81613972,2813.29443713,2324567399115
4754,6434.48081,2695.85039887,4575.92455372,2811.06605302,2324823678530
4755,6552.8315097,2852.06722368,4658.55907872,2789.76317882,2325515632873
4756,6552.4202047,2850.61790565,4658.36982212,2787.89994794,2325525982216
4757,6526.7052347,2778.1784502,4634.01946932,2790.38699165,2325853269441
4758,6483.113633,2727.33484332,4523.85695332,2839.14131246,2326706813409
4759,6473.9124977,2955.77082012,4587.32854532,2813.94494313,2327670160184
4760,6428.3819255,2794.93460025,4499.24240992,2864.74577823,2328784949284
4761,6569.3884785,2786.50753697,4531.58366532,2861.71433182,2328831965673
4762,6498.8974585,2822.20804076,4489.77105492,2851.01946412,2329230067344
4763,6754.3750495,2818.86213453,4645.49522392,2847.54726792,2329273422878
4764,6686.0791855,2805.70500422,4629.56121992,2821.87550961,2329500301476
4765,6627.2770317,2824.90951448,4593.55856332,2804.49685492,2329986897031
4766,6622.3673317,2821.50560859,4590.11262032,2803.77889232,2330024095596
4767,6621.4663927,2821.42300374,4589.47866232,2803.98169462,2330033164433
4768,6653.923071,2848.7643317,4606.00953672,2789.54168786,2330328670964
4769,6646.879261,2843.78886351,4602.54190132,2788.27714037,2330339864672
4770,6588.436413,2808.33067838,4569.09664232,2783.18749304,2330384141230
4771,6507.5445829,2811.35527077,4520.71108992,2794.00257219,2330445567034
4772,6595.4798313,3042.96978531,4492.66345572,2892.01824791,2331049472359
4773,6593.7797753,3045.33698175,4491.49272792,2891.8682942,2331085255201
4774,6597.8050353,3054.72653303,4491.88130992,2893.68036521,2331197642967
4775,6577.7288483,2927.78925896,4794.12580932,2995.5094612,2332393165706
4776,6559.0031603,2916.05310632,4785.70369492,2991.24928578,2332424226643
4777,6476.1778653,2891.29869718,4724.06459592,2958.08846582,2332558124376
4778,6448.6964013,2857.28193359,4689.63986832,2942.06214193,2332630520174
4779,6344.198759,2735.78769682,4462.85645192,2809.00406689,2332784247982
4780,6304.073779,2616.01821562,4428.47466392,2773.02139867,2332873110394
4781,6409.334167,2801.16353647,4541.56858592,2783.63630099,2333154749763
4782,6388.1161177,2807.56325947,4511.42393892,2786.44696057,2333297796416
4783,6378.553324,3235.7966674,4564.60658832,2762.63665442,2333761811051
4784,6499.803973,3225.01583057,4710.14508292,2808.77317543,2334347538498
4785,6418.786302,3245.92941428,4714.91939692,2838.90394543,2334580893038
4786,6615.704047,2902.19512004,4963.38588032,2861.67688676,2334901336501
4787,6614.904947,2903.05014434,4962.68620772,2861.91542763,2334902091415
4788,6395.992552,3034.79001679,4791.28775132,2994.32251183,2335573420628
4789,6437.893707,3070.79499179,4839.52071432,3001.77805278,2335636804237
4790,6454.826619,3178.70547579,4896.06012872,3064.82187553,2335890392374
4791,6356.6009497,2990.4930601,4743.18980572,3035.92423846,2336541473485
4792,6329.976195,2967.16286021,4710.07088672,3032.78827926,2336649235883
4793,6291.0901868,2566.59895953,4436.63532512,2831.67617945,2338962266635
4794,6383.9404478,2583.25002528,4517.36813432,2820.70625723,2339340342540
4795,6757.2373278,2867.04582766,4651.03784192,2832.77199408,2340381020618
4796,6720.6873008,2886.22025162,4656.78496472,2814.10868502,2340593283490
4797,6745.3291487,2869.81139044,4638.87770132,2824.65145242,2340836165925
4798,6685.280724,2747.27767055,4605.22973932,2818.01147833,2341049944806
4799,6579.5249,2821.98106257,4516.03642092,2841.19021247,2342185249678
4800,6300.176403,2630.74674979,4439.63455072,2850.26511994,2344013241303
4801,6287.086265,2699.25682835,4407.78605472,2827.65516431,2344405951175
4802,6212.004933,2638.81402125,4393.76243007,2838.91020728,2344821452453
4803,5898.8800047,2304.72098508,4273.78714432,2729.65409452,2345734245094
4804,5908.7732977,2292.80755163,4279.58852732,2725.99484878,2345796372209
4805,5861.4487645,2255.15968772,4254.87712212,2719.42568759,2345939948998
4806,5959.3313585,2186.13496815,4481.39746572,2704.30142986,2346303622009
4807,5745.7034305,1873.05909687,4333.88331467,2630.765544,2347604781759
4808,5870.9698475,1931.15542098,4343.86340872,2620.65728764,2347992311833
4809,6999.8916235,2212.83323362,5339.82516212,2725.37386085,2348593251683
4810,6336.0532492,2382.54803547,4807.35097332,2743.20884441,2349242431313
4811,6283.6031562,2359.08245093,4650.39402332,2748.1773473,2349469876556
4812,6346.524729,2632.43593717,4740.97794872,2877.42138465,2350282745970
4813,6344.955412,2628.91433246,4740.21209371,2876.98223535,2350337198602
4814,6300.327933,2641.90628114,4706.55164312,2887.14663698,2350510506610
4815,6290.036168,2631.43432681,4702.68265532,2883.83699894,2350560061987
4816,6290.796959,2668.69294817,4735.82039272,2883.79782771,2350746119382
4817,6072.7948913,2376.10197695,4458.03304772,2701.20353623,2351370484998
4818,6069.9011833,2374.44514315,4455.72309972,2700.1298869,2351383677608
4819,6064.6230583,2393.78599632,4450.35479332,2732.40200509,2351426847929
4820,6077.2818315,2293.47909156,4514.58045172,2770.66887049,2352386756871
4821,6174.2846725,2293.09765382,4607.26647332,2774.30687294,2352521419741
4822,6136.9227585,2303.27008889,4594.96671432,2770.68396985,2352820384191
4823,6136.7977585,2302.26522279,4594.91283132,2770.65126268,2352825037855
4824,6219.8965265,2271.24091034,4404.28041472,2793.37224272,2354615850313
4825,6211.5121174,2192.66216497,4398.96346032,2795.52840152,2354712969293
4826,6258.746435,2194.61652049,4404.66891072,2809.42840897,2355071288574
4827,6255.428205,2204.15673229,4403.91365772,2811.26769306,2355098350029
4828,6318.518645,2440.53034102,4438.18723372,2832.83200722,2355740512455
4829,6082.0834787,2306.02160022,4341.30258432,2772.95507361,2356437977017
4830,6248.9986097,2315.10781993,4368.84884632,2760.34315346,2356710246612
4831,6273.7013257,2341.30327156,4394.75310172,2762.02491518,2356766079473
4832,6046.2441387,2314.20939143,4354.49110572,2776.48747951,2356930869862
4833,5915.3661857,2103.33173007,4313.64127452,2696.86343279,2357201698935
4834,5887.460472,2091.57438509,4298.11976572,2691.42314698,2357265535198
4835,5944.7491017,2215.31791206,4321.80303472,2746.63204255,2357896372201
4836,6052.8841877,2304.35932276,4354.44005672,2753.48231607,2358324964703
4837,6070.6738547,2327.95809558,4323.38852412,2761.12425655,2358655958795
4838,6068.9303287,2327.93344715,4322.23074472,2760.89669519,2358678939416
4839,6091.4212297,2334.42140304,4326.87102472,2762.25356115,2358738880087
4840,6140.1246667,2353.76377709,4339.25835332,2752.80286588,2358943435230
4841,6239.0400057,2450.10919009,4364.87697332,2768.35439408,2359437599765
4842,6278.1407377,2473.36620981,4375.07613532,2804.16446325,2359702751191
4843,6362.4086965,2437.98927416,4421.93342152,2837.63984725,2360712218447
4844,6346.2853035,2444.80980743,4417.37758332,2839.95702842,2360782281636
4845,6488.7166268,2449.78183176,4731.29506731,2857.29117696,2361141572879
4846,6518.7631588,2601.11700438,4717.38047432,2945.89558134,2361633921857
4847,6345.2173888,2440.76570204,4447.60195492,2835.86120341,2361836183117
4848,6427.2673888,2294.63541538,4434.41243592,2819.74818508,2361912438479
4849,6472.811209,2340.01297386,4626.10470732,2835.71149635,2363160009577
4850,6448.258406,2473.1286044,4617.39750392,2889.13213407,2363389460335
4851,6439.180132,2645.47393354,4596.14028232,2925.83066369,2363720083878
4852,6627.626819,2678.37831301,5048.60425432,3012.51347033,2364569510591
4853,6744.271159,2860.93066176,5184.25851772,3073.0347535,2364861682912
4854,6568.556522,2927.95458168,5131.00642892,3181.92115095,2365313057782
4855,6480.463544,2833.49046635,4994.80571492,3117.40197993,2365364743866
4856,6274.755362,2481.87973666,4749.80702732,2994.68272047,2365737063137
4857,6337.301144,2456.28430172,4871.31674272,2962.55294107,2365976795635
4858,6337.169914,2457.59426887,4871.26915132,2962.64186579,2365980892241
4859,6356.631621,2516.27056352,4900.66536572,2966.54163793,2366045683063
4860,6337.36356,2584.30782844,4891.71952472,2960.18959392,2366089589725
4861,6071.015598,2230.18516975,4489.18945192,2819.71760345,2367390019308
4862,6098.140719,2241.23122648,4588.52859192,2824.43773368,2367485722834
4863,6253.230745,2160.87692319,4635.39414972,2839.95839735,2368161771425
4864,6252.518639,2160.24855217,4635.04754312,2839.71305977,2368171350736
4865,6185.500095,2139.89712815,4616.58673972,2830.57407617,2368293321160
4866,5962.946922,2035.44438628,4496.40944672,2767.1094437,2368631222462
4867,6194.17609,1994.09886735,4594.21756932,2778.26130102,2369164297009
4868,6220.738393,2487.82749851,4579.28226472,2813.54649346,2369726913993
4869,5881.6495647,2128.64688594,4462.23601482,2745.92731174,2370377429637
4870,5903.0548357,2126.21451354,4468.10471582,2745.35923225,2370391562033
4871,6010.3130367,2200.54230788,4563.93538582,2750.85360203,2370575036035
4872,5991.1508147,2228.17910096,4552.24919122,2803.56254117,2370804952579
4873,5933.0397744,2310.1706407,4523.07710582,2787.23473343,2371091184118
4874,5937.2526655,2407.28544928,4535.94710522,2828.19421246,2371494830950
4875,5918.2720372,2287.09707452,4505.50121022,2837.92348529,2371980496769
4876,6030.1796465,2264.23571748,4475.29560482,2780.42036549,2372515878677
4877,6102.2989895,2399.33622566,4492.68772382,2852.77290248,2372719609415
4878,6211.1138164,2489.17450756,4546.33206462,2877.18113535,2373051142265
4879,6623.0110917,3037.46037671,4998.34398072,3051.4941748,2373654692554
4880,6615.836715,3268.45995268,5014.83264872,3169.62372324,2374057964026
4881,6610.259902,3133.02786932,5003.81545572,3144.96562692,2374725968156
4882,6629.763003,3137.16215023,5052.80744372,3145.12560664,2374762754249
4883,6613.366023,2892.50937165,5003.53455752,3123.13397048,2374931289261
4884,6599.844416,2620.48905891,5099.44446912,3083.76332629,2375260684114
4885,6300.4229974,2190.49001663,5000.61540972,2927.45392466,2376024781213
4886,6168.1984097,1943.12025584,4810.87501012,2853.15720995,2377032340653
4887,6168.1890407,1943.12025584,4810.86453012,2853.15720995,2377032967386
4888,6319.0559574,2159.82883522,4992.45093672,2959.81395638,2377914486853
4889,6693.5874081,2458.48935061,5190.05678212,2988.8630175,2378786498087
4890,6984.4109161,2913.31492003,5289.07157432,3019.11613973,2380809864426
4891,6985.5582021,2909.84627652,5290.74213392,3015.61677559,2380870426460
4892,6508.4939161,2591.49185794,4920.61648992,2894.21974064,2381821232230
4893,6487.6363731,2579.70700768,4891.97361832,2889.45173802,2381880865700
4894,6280.9707536,2273.91953387,4701.48251792,2757.54983333,2382643245757
4895,6276.6602379,2257.8581957,4695.60498391,2757.95140663,2382737908921
4896,6246.2050509,2407.46395209,4677.02911632,2774.81661272,2383011297335
4897,6277.4277839,2404.17751275,4684.02791212,2774.92231772,2383036958881
4898,6244.8778209,2336.54276868,4612.83024292,2760.6727241,2383638723391
4899,6192.2084129,2356.32974319,4599.23199132,2761.76729716,2383851566290
4900,6418.6596528,2648.47193207,4646.37703612,2784.09105389,2384101833881
4901,6384.3550338,2574.59554003,4627.58075632,2775.52594337,2384276102666
4902,6753.9247831,3225.80076514,5001.79194782,3126.02209728,2385960139827
4903,6746.4225324,3214.80041361,4992.02130402,3125.24407219,2386087084550
4904,6764.4292321,2683.07990471,5021.40417042,3125.70282912,2386520782937
4905,6737.9767788,2708.243845,5011.34684262,3078.49718683,2386936626578
4906,6738.8473491,3202.37599664,5013.65585562,2966.45561186,2387438065682
4907,6583.3669381,2964.97383961,4839.54184302,2928.0938338,2387586234301
4908,6598.2966331,2939.15204773,4724.05916842,2945.42931028,2387903351062
4909,6611.0718871,2920.58872865,4724.92161002,2942.41844369,2388022486569
4910,6612.5124011,2923.59660799,4728.10432662,2942.68883522,2388075081641
4911,6992.1532611,2544.10770926,5139.40524222,2842.75724458,2388433513507
4912,6987.4833941,2624.9841709,5136.80845562,2859.56841785,2388505332881
4913,6849.0720934,2659.26311924,5182.34338202,3056.26525265,2389216826019
4914,6842.5659804,2656.18280574,5181.79839742,3055.16673428,2389258825779
4915,6996.8090724,2539.31159746,5102.77989682,2897.90043974,2389651372454
